,Unnamed: 0,date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
21700,21700,0.455467,6,0.085106,0.042362,0.425915,0.002923,0.44666,0.575877,0
36628,36628,0.889385,2,0.085106,0.02663,0.217941,0.001753,0.35448,0.64386,0
11225,11225,0.031813,4,0.87234,0.056923,0.19756,0.003467,0.422915,0.414912,0
19680,19680,0.447458,6,0.0,0.042452,0.568432,0.002844,0.505438,0.512719,0
39855,39855,0.8985,6,0.319149,0.089348,0.615888,0.005901,0.595287,0.389474,1
12440,12440,0.425379,2,0.170213,0.068842,0.170039,0.003467,0.422915,0.414912,0
32837,32837,0.876687,7,0.106383,0.021706,0.140137,0.001394,0.241326,0.832018,0
12475,12475,0.425379,2,0.914894,0.095773,0.433056,0.003467,0.422915,0.414912,1
20852,20852,0.451617,2,0.425532,0.042212,0.722404,0.002808,0.680476,0.504825,1
35268,35268,0.885049,1,0.765957,0.111174,0.577358,0.007455,0.43941,0.486842,1
40928,40928,0.885005,7,0.680851,0.088567,0.382922,0.005804,0.287934,0.659649,1
13794,13794,0.429671,2,0.382979,0.115768,0.643707,0.003467,0.422915,0.414912,1
4343,4343,0.013185,1,0.489362,0.041582,0.50967,0.003467,0.422915,0.414912,1
17928,17928,0.442768,4,0.510638,0.063378,0.499405,0.004254,0.515795,0.385965,0
4507,4507,0.013318,4,0.914894,0.075057,0.599226,0.003467,0.422915,0.414912,0
13165,13165,0.429096,3,0.276596,0.059265,0.422345,0.003467,0.422915,0.414912,0
38823,38823,0.894474,5,0.829787,0.076918,0.775513,0.005191,0.686691,0.530702,1
39373,39373,0.898058,3,0.276596,0.087727,0.575424,0.005571,0.497152,0.687719,1
19266,19266,0.44706,4,0.382979,0.103068,0.735347,0.007127,0.662351,0.328947,1
20020,20020,0.447768,6,0.085106,0.029272,0.402856,0.002073,0.419731,0.657895,0
39152,39152,0.894783,5,0.680851,0.069623,0.653972,0.004678,0.66028,0.464035,0
34948,34948,0.880404,2,0.085106,0.029002,0.20247,0.001789,0.316416,0.7,0
36724,36724,0.889474,4,0.085106,0.037859,0.371616,0.002507,0.452356,0.572807,1
36599,36599,0.889341,1,0.489362,0.029602,0.406427,0.001824,0.314604,0.67807,1
44981,44981,0.912438,1,0.106383,0.029963,0.099078,0.001951,0.243656,0.689474,0
18109,18109,0.442945,1,0.276596,0.042963,0.141922,0.002698,0.103573,0.765789,0
40732,40732,0.867307,3,0.595745,0.074997,0.478727,0.004973,0.551787,0.500877,1
20510,20510,0.451307,2,0.297872,0.037318,0.482297,0.002391,0.428534,0.757895,0
39559,39559,0.898235,7,0.148936,0.06626,0.235049,0.002939,0.334542,0.778947,0
43990,43990,0.911508,1,0.468085,0.042993,0.376525,0.002727,0.273951,0.819737,1
30667,30667,0.871466,3,0.914894,0.02654,0.513538,0.001653,0.321854,0.850439,0
2505,2505,0.005354,5,0.191489,0.064519,0.20842,0.003467,0.422915,0.414912,0
40869,40869,0.880581,6,0.446809,0.103579,0.545076,0.006923,0.50725,0.492982,1
37190,37190,0.889872,6,0.808511,0.062808,0.766587,0.004325,0.67711,0.250439,0
6329,6329,0.018052,7,0.87234,0.064339,0.37355,0.003467,0.422915,0.414912,0
37634,37634,0.890315,2,0.042553,0.032755,0.373103,0.002106,0.435785,0.609649,0
34955,34955,0.880404,2,0.234043,0.029392,0.222255,0.001901,0.27421,0.771053,0
38413,38413,0.89412,4,0.276596,0.072805,0.547605,0.004844,0.604609,0.446491,0
29722,29722,0.867572,5,0.212766,0.032935,0.285183,0.001145,0.302175,0.898246,0
3327,3327,0.009203,1,0.319149,0.081632,0.686849,0.003467,0.422915,0.414912,0
39297,39297,0.897969,1,0.702128,0.097184,0.457156,0.005457,0.424909,0.688596,1
7324,7324,0.022079,7,0.595745,0.073256,0.247843,0.003467,0.422915,0.414912,1
25965,25965,0.46551,3,0.957447,0.028732,0.420708,0.00194,0.236924,0.640789,0
15388,15388,0.434317,7,0.595745,0.06542,0.29396,0.003467,0.422915,0.414912,1
25493,25493,0.465112,1,0.106383,0.028492,0.12407,0.001946,0.236665,0.377193,0
20891,20891,0.451661,3,0.234043,0.033265,0.340821,0.001928,0.322113,0.838158,0
34110,34110,0.88089,5,0.638298,0.027051,0.456263,0.001795,0.467892,0.673684,0
43396,43396,0.907924,3,0.085106,0.047466,0.204552,0.003182,0.375712,0.479386,0
15716,15716,0.434627,7,0.425532,0.047526,0.300506,0.003467,0.422915,0.414912,0
5451,5451,0.014203,3,0.574468,0.040711,0.484528,0.003467,0.422915,0.414912,0
23325,23325,0.45998,4,0.957447,0.030353,0.493454,0.002015,0.329104,0.485088,0
26129,26129,0.46874,7,0.361702,0.042662,0.429188,0.002871,0.315381,0.692982,0
13132,13132,0.429052,2,0.595745,0.100546,0.505058,0.003467,0.422915,0.414912,1
19827,19827,0.447591,2,0.06383,0.034346,0.304374,0.002258,0.384775,0.582895,0
7745,7745,0.022477,2,0.361702,0.089618,0.462809,0.003467,0.422915,0.414912,1
36435,36435,0.889208,5,0.06383,0.030263,0.390658,0.001948,0.436561,0.546491,0
27412,27412,0.469935,6,0.085106,0.027261,0.220619,0.00183,0.276282,0.635526,0
32380,32380,0.876244,4,0.595745,0.038129,0.608301,0.002538,0.791041,0.367105,1
19763,19763,0.447502,7,0.744681,0.069983,0.705594,0.004981,0.513982,0.248684,1
11692,11692,0.424671,7,0.595745,0.085235,0.275662,0.003467,0.422915,0.414912,1
23408,23408,0.460068,6,0.680851,0.028882,0.44332,0.001909,0.415588,0.50307,0
40551,40551,0.89912,6,0.829787,0.084724,0.591491,0.005733,0.55101,0.383333,1
20917,20917,0.451661,3,0.787234,0.049598,0.838887,0.00328,0.726308,0.471053,1
40949,40949,0.902571,1,0.106383,0.048097,0.153377,0.003245,0.322631,0.489912,0
35834,35834,0.88558,6,0.553191,0.036628,0.501636,0.002624,0.627395,0.136842,0
37721,37721,0.890359,3,0.87234,0.106071,0.784439,0.007233,0.597877,0.507456,1
35414,35414,0.885182,4,0.808511,0.048006,0.591342,0.00318,0.543501,0.416228,1
9606,9606,0.027255,6,0.12766,0.073826,0.124665,0.003467,0.422915,0.414912,0
26909,26909,0.469448,2,0.617021,0.045515,0.486909,0.003066,0.465044,0.465789,1
14363,14363,0.433388,7,0.234043,0.041431,0.112615,0.003467,0.422915,0.414912,0
35136,35136,0.898102,6,0.0,0.048727,0.470544,0.003199,0.436044,0.667544,1
43184,43184,0.907703,5,0.680851,0.042722,0.459536,0.002914,0.516831,0.351316,0
38294,38294,0.893987,1,0.808511,0.086586,0.70604,0.005625,0.532108,0.731579,1
1509,1509,0.004425,5,0.446809,0.050168,0.577358,0.003467,0.422915,0.414912,0
2207,2207,0.005044,5,1.0,0.047886,0.514281,0.003467,0.422915,0.414912,0
4585,4585,0.013406,6,0.531915,0.057464,0.401964,0.003467,0.422915,0.414912,0
16082,16082,0.438034,1,0.042553,0.046625,0.21809,0.003467,0.422915,0.414912,0
31037,31037,0.87182,4,0.617021,0.032575,0.620054,0.002135,0.789228,0.254825,1
25449,25449,0.500111,7,0.191489,0.02678,0.10235,0.001828,0.1797,0.480263,0
40396,40396,0.898987,3,0.595745,0.083854,0.518149,0.005552,0.653806,0.435526,0
2266,2266,0.005133,7,0.212766,0.042122,0.096846,0.003467,0.422915,0.414912,0
34655,34655,0.881377,2,1.0,0.031164,0.45299,0.002032,0.411445,0.555263,1
20275,20275,0.451086,4,0.404255,0.040981,0.705296,0.00269,0.709995,0.382456,0
16763,16763,0.438653,1,0.234043,0.046776,0.203065,0.003467,0.422915,0.414912,0
10768,10768,0.031415,2,0.340426,0.074817,0.547307,0.003467,0.422915,0.414912,0
16751,16751,0.438609,7,1.0,0.050198,0.303779,0.003467,0.422915,0.414912,0
23333,23333,0.460024,5,0.106383,0.030353,0.285183,0.002038,0.295702,0.507456,0
31272,31272,0.872041,2,0.510638,0.029212,0.663791,0.001849,0.531331,0.730702,0
11491,11491,0.424494,3,0.404255,0.058394,0.191015,0.003467,0.422915,0.414912,0
20481,20481,0.451263,1,0.702128,0.03927,0.476198,0.001897,0.270326,0.871053,0
35975,35975,0.97332,2,0.489362,0.029362,0.557572,0.002042,0.622993,0.330263,0
25858,25858,0.465422,1,0.723404,0.028462,0.319101,0.001921,0.289746,0.591667,1
17159,17159,0.439007,2,0.489362,0.054612,0.50238,0.003467,0.422915,0.414912,0
44119,44119,0.911641,4,0.148936,0.037108,0.159923,0.002399,0.241844,0.756579,0
40140,40140,0.898766,5,0.255319,0.077909,0.419072,0.005127,0.438115,0.662281,1
31553,31553,0.872307,1,0.361702,0.028852,0.338143,0.000829,0.210772,0.841667,1
10191,10191,0.030884,4,0.319149,0.059595,0.493008,0.003467,0.422915,0.414912,0
18794,18794,0.446617,1,0.553191,0.042752,0.390658,0.002784,0.273433,0.748246,0
30453,30453,0.868236,6,0.446809,0.029482,0.66632,0.001876,0.563956,0.65614,1
21119,21119,0.451838,7,1.0,0.081782,0.507289,0.005501,0.425427,0.50307,1
10528,10528,0.031193,4,0.340426,0.125465,0.519191,0.003467,0.422915,0.414912,1
38089,38089,0.89381,4,0.531915,0.068962,0.557423,0.004736,0.661574,0.284649,1
3248,3248,0.009115,6,0.680851,0.087036,0.541654,0.003467,0.422915,0.414912,1
20851,20851,0.451617,2,0.404255,0.042572,0.743677,0.002819,0.686173,0.509211,1
38986,38986,0.894651,2,0.212766,0.029693,0.227908,0.00193,0.284309,0.734211,0
6988,6988,0.018672,7,0.595745,0.057464,0.300506,0.003467,0.422915,0.414912,0
25086,25086,0.464714,6,0.638298,0.035127,0.43737,0.002445,0.46608,0.265789,0
1283,1283,0.004203,7,0.744681,0.121502,0.558911,0.003467,0.422915,0.414912,1
25007,25007,0.464625,4,1.0,0.06566,0.450312,0.004551,0.417141,0.313158,1
41240,41240,0.902836,7,0.170213,0.031014,0.13612,0.002027,0.207405,0.687719,0
21179,21179,0.451927,2,0.234043,0.034556,0.331895,0.001323,0.285862,0.831579,0
16315,16315,0.438211,5,0.914894,0.059205,0.34097,0.003467,0.422915,0.414912,0
23282,23282,0.45998,4,0.042553,0.040861,0.44823,0.002811,0.436561,0.282018,0
29512,29512,0.867351,7,0.851064,0.036238,0.317316,0.002378,0.330399,0.788158,1
38813,38813,0.894474,5,0.617021,0.061307,0.557423,0.00414,0.64319,0.397807,0
265,265,0.000221,7,0.531915,0.069383,0.281018,0.003467,0.422915,0.414912,1
11083,11083,0.03168,1,0.914894,0.055242,0.357483,0.003467,0.422915,0.414912,0
42553,42553,0.907128,6,0.531915,0.09178,0.491223,0.006186,0.606939,0.491667,1
14035,14035,0.429892,7,0.404255,0.072835,0.400327,0.003467,0.422915,0.414912,0
40533,40533,0.89912,6,0.446809,0.063378,0.578548,0.004258,0.592698,0.436404,0
22240,22240,0.455953,3,0.340426,0.03888,0.618566,0.002742,0.647333,0.315789,0
14705,14705,0.433698,7,0.361702,0.069323,0.335168,0.003467,0.422915,0.414912,1
34001,34001,0.880802,3,0.361702,0.029422,0.421303,0.001946,0.462973,0.639912,1
41426,41426,0.903013,4,0.042553,0.108593,0.453436,0.007329,0.544278,0.392982,1
20811,20811,0.451573,1,0.574468,0.043833,0.558762,0.000976,0.256344,0.78114,1
23984,23984,0.460599,4,0.680851,0.030623,0.499702,0.002065,0.45391,0.577632,1
31973,31973,0.87589,3,0.106383,0.02591,0.170783,0.000995,0.289228,0.791228,0
8177,8177,0.022875,4,0.361702,0.05257,0.449122,0.003467,0.422915,0.414912,0
10304,10304,0.030972,6,0.680851,0.077819,0.318953,0.003467,0.422915,0.414912,1
847,847,0.000752,5,0.659574,0.044224,0.445403,0.003467,0.422915,0.414912,0
3400,3400,0.009247,2,0.851064,0.151765,0.798126,0.003467,0.422915,0.414912,1
28134,28134,0.473696,7,0.12766,0.02621,0.118715,0.000837,0.202486,0.641228,0
25101,25101,0.464714,6,0.957447,0.028852,0.404344,0.001961,0.308907,0.535088,0
15434,15434,0.434361,1,0.553191,0.046685,0.486016,0.003467,0.422915,0.414912,0
12617,12617,0.425512,5,0.87234,0.073316,0.329069,0.003467,0.422915,0.414912,0
12558,12558,0.425468,4,0.638298,0.119671,0.584796,0.003467,0.422915,0.414912,0
33610,33610,0.880448,2,0.212766,0.032395,0.179113,0.002108,0.198602,0.560088,0
43445,43445,0.907969,4,0.106383,0.049928,0.205147,0.003336,0.363024,0.526316,0
25747,25747,0.465333,6,0.404255,0.068482,0.554597,0.004678,0.515536,0.358333,1
40691,40691,1.0,2,0.744681,0.070584,0.595656,0.004869,0.569394,0.375439,1
4195,4195,0.013053,5,0.404255,0.041732,0.633591,0.003467,0.422915,0.414912,0
44518,44518,0.911995,5,0.468085,0.060766,0.516662,0.004113,0.533143,0.357895,1
31572,31572,0.872307,1,0.765957,0.036027,0.407766,0.002075,0.239254,0.908333,1
422,422,0.000354,3,0.808511,0.162093,0.565605,0.003467,0.422915,0.414912,1
38900,38900,0.894562,7,0.425532,0.086496,0.631955,0.005492,0.53392,0.800439,1
15034,15034,0.434007,7,0.212766,0.046655,0.090598,0.003467,0.422915,0.414912,0
43441,43441,0.907969,4,0.021277,0.059865,0.378608,0.00404,0.431383,0.442544,0
19880,19880,0.447635,3,0.170213,0.01324,0.260339,0.000833,0.239513,0.642105,0
34374,34374,0.881156,4,0.12766,0.029092,0.175394,0.001845,0.291041,0.725877,0
10656,10656,0.031326,7,0.0,0.054642,0.22166,0.003467,0.422915,0.414912,0
17761,17761,0.442635,1,0.021277,0.060706,0.319101,0.004152,0.341015,0.422368,0
12587,12587,0.425512,5,0.234043,0.073316,0.317911,0.003467,0.422915,0.414912,0
40070,40070,0.898677,3,0.808511,0.09166,0.718536,0.006036,0.636717,0.415351,1
43687,43687,0.911243,2,0.148936,0.034586,0.146683,0.002223,0.231227,0.739035,0
27806,27806,0.473386,7,0.297872,0.03936,0.369533,0.002676,0.303988,0.483772,0
33400,33400,0.880227,4,0.851064,0.034826,0.453734,0.002428,0.481616,0.222807,0
11645,11645,0.424627,6,0.617021,0.073286,0.290241,0.003467,0.422915,0.414912,0
22664,22664,0.456351,5,0.170213,0.02606,0.226867,0.001739,0.306577,0.724123,0
17160,17160,0.439007,2,0.510638,0.054612,0.502231,0.003467,0.422915,0.414912,0
12056,12056,0.425025,1,0.170213,0.055242,0.11202,0.003467,0.422915,0.414912,0
37632,37632,0.890315,2,0.0,0.032275,0.440048,0.002052,0.372864,0.603509,0
10412,10412,0.031061,1,0.93617,0.074547,0.406278,0.003467,0.422915,0.414912,1
18694,18694,0.443476,6,0.468085,0.077219,0.540167,0.005318,0.590886,0.375877,1
35966,35966,0.97332,2,0.297872,0.056233,0.535109,0.00383,0.510098,0.44693,0
33037,33037,0.876864,4,0.276596,0.034826,0.517554,0.002378,0.591662,0.29693,1
13882,13882,0.42976,4,0.212766,0.074937,0.299018,0.003467,0.422915,0.414912,1
12159,12159,0.425114,3,0.319149,0.069563,0.422791,0.003467,0.422915,0.414912,0
25358,25358,0.491261,5,0.297872,0.030443,0.384856,0.002106,0.396427,0.311404,0
1344,1344,0.004292,2,0.0,0.076108,0.475156,0.003467,0.422915,0.414912,1
44285,44285,0.911774,7,0.617021,0.042632,0.328771,0.002752,0.307613,0.725439,0
41183,41183,0.902748,5,1.0,0.089048,0.481553,0.005773,0.522527,0.680263,1
38596,38596,0.894297,1,0.085106,0.049838,0.267926,0.003157,0.425945,0.514474,0
20328,20328,0.45113,5,0.510638,0.041612,0.631657,0.002786,0.583635,0.358333,0
11073,11073,0.03168,1,0.702128,0.058785,0.430229,0.003467,0.422915,0.414912,0
37390,37390,0.890049,3,0.978723,0.043233,0.626153,0.002935,0.528483,0.534649,0
35224,35224,0.902526,7,0.851064,0.072505,0.509521,0.004792,0.409891,0.523246,1
35219,35219,0.902526,7,0.744681,0.084604,0.611723,0.005681,0.490161,0.392544,1
22925,22925,0.456573,3,0.617021,0.035607,0.531241,0.002405,0.600725,0.501754,0
20554,20554,0.451352,3,0.212766,0.037739,0.267182,0.000976,0.267219,0.794298,0
27665,27665,0.473253,4,0.361702,0.061997,0.615293,0.004196,0.451321,0.376754,0
35405,35405,0.885182,4,0.617021,0.029122,0.479768,0.002009,0.519938,0.246053,0
25118,25118,0.464758,7,0.297872,0.027291,0.229396,0.001818,0.184102,0.683772,0
13041,13041,0.428963,7,0.702128,0.058034,0.313895,0.003467,0.422915,0.414912,0
28307,28307,0.473829,3,0.744681,0.027951,0.512496,0.001813,0.431124,0.75,0
1651,1651,0.004557,1,0.404255,0.095803,0.505951,0.003467,0.422915,0.414912,1
34319,34319,0.881067,2,1.0,0.037228,0.431866,0.00248,0.396168,0.677632,1
2675,2675,0.008584,1,0.744681,0.146511,0.799167,0.003467,0.422915,0.414912,1
2891,2891,0.008805,6,0.234043,0.041582,0.167361,0.003467,0.422915,0.414912,0
27966,27966,0.473519,3,0.638298,0.027891,0.574829,0.001847,0.530813,0.439035,0
579,579,0.000531,7,0.06383,0.044104,0.211693,0.003467,0.422915,0.414912,0
3426,3426,0.009292,3,0.382979,0.067731,0.783844,0.003467,0.422915,0.414912,0
7166,7166,0.021946,4,0.297872,0.046445,0.360309,0.003467,0.422915,0.414912,0
28363,28363,0.473873,4,0.914894,0.028942,0.470396,0.001921,0.315898,0.810965,0
16133,16133,0.438078,2,0.106383,0.066561,0.220619,0.003467,0.422915,0.414912,0
1030,1030,0.000929,2,0.468085,0.044134,0.546415,0.003467,0.422915,0.414912,0
9378,9378,0.027034,1,0.382979,0.109253,0.517554,0.003467,0.422915,0.414912,1
30960,30960,0.871776,3,0.0,0.027681,0.333978,0.001701,0.336613,0.783772,1
7168,7168,0.021946,4,0.340426,0.057464,0.447783,0.003467,0.422915,0.414912,1
39352,39352,0.898013,2,0.851064,0.078119,0.729545,0.005127,0.595287,0.550877,1
9821,9821,0.027432,3,0.617021,0.093731,0.563969,0.003467,0.422915,0.414912,1
4377,4377,0.01323,2,0.191489,0.049538,0.210503,0.003467,0.422915,0.414912,1
25453,25453,0.500111,7,0.276596,0.041431,0.207676,0.002819,0.207405,0.360526,0
1140,1140,0.001018,4,0.765957,0.044104,0.679113,0.003467,0.422915,0.414912,0
249,249,0.000221,7,0.191489,0.062417,0.052812,0.003467,0.422915,0.414912,1
8767,8767,0.026459,2,0.659574,0.074817,0.495835,0.003467,0.422915,0.414912,1
44675,44675,0.912128,1,0.744681,0.042813,0.314787,0.002835,0.286898,0.607018,1
17668,17668,0.442547,6,0.085106,0.054221,0.305861,0.003698,0.390471,0.500526,0
8486,8486,0.023141,3,0.808511,0.055632,0.425617,0.003467,0.422915,0.414912,0
25217,25217,0.477988,2,0.361702,0.044794,0.453585,0.003045,0.453133,0.203947,1
6471,6471,0.018185,3,0.829787,0.045425,0.437965,0.003467,0.422915,0.414912,0
19562,19562,0.447325,3,0.553191,0.046565,0.659923,0.003255,0.611082,0.350877,0
25707,25707,0.465289,5,0.574468,0.068212,0.480065,0.004699,0.493009,0.204825,1
45050,45050,0.912482,2,0.553191,0.0795,0.515025,0.005384,0.565251,0.369298,1
16352,16352,0.438255,6,0.680851,0.060166,0.317911,0.003467,0.422915,0.414912,1
7784,7784,0.022521,3,0.170213,0.06545,0.137162,0.003467,0.422915,0.414912,0
28070,28070,0.473607,5,0.808511,0.028071,0.447337,0.001915,0.513465,0.323684,0
18562,18562,0.443343,3,0.723404,0.068662,0.613508,0.004639,0.596064,0.478947,1
7185,7185,0.021946,4,0.702128,0.057794,0.441684,0.003467,0.422915,0.414912,1
37714,37714,0.890359,3,0.723404,0.228504,0.892294,0.015488,0.726567,0.511404,1
25845,25845,0.465422,1,0.446809,0.028011,0.343053,0.001878,0.260228,0.641228,1
11187,11187,0.031813,4,0.06383,0.055242,0.043886,0.003467,0.422915,0.414912,0
15302,15302,0.434229,5,0.808511,0.059385,0.423535,0.003467,0.422915,0.414912,0
20468,20468,0.451263,1,0.425532,0.040951,0.532282,0.002574,0.307354,0.870614,1
10010,10010,0.030707,7,0.553191,0.083794,0.279827,0.003467,0.422915,0.414912,1
17570,17570,0.442458,4,0.042553,0.057314,0.37355,0.003976,0.400829,0.500526,0
14984,14984,0.433963,6,0.170213,0.045755,0.111128,0.003467,0.422915,0.414912,0
13196,13196,0.429096,3,0.93617,0.087066,0.429188,0.003467,0.422915,0.414912,1
38113,38113,0.893854,5,0.021277,0.053981,0.540613,0.003581,0.46841,0.538158,0
8649,8649,0.026371,7,0.191489,0.068242,0.05906,0.003467,0.422915,0.414912,0
22699,22699,0.456351,5,0.914894,0.033325,0.551175,0.002216,0.462196,0.614035,0
7124,7124,0.021902,3,0.425532,0.073586,0.515174,0.003467,0.422915,0.414912,1
23383,23383,0.460068,6,0.148936,0.030413,0.198453,0.002067,0.265407,0.542544,0
33069,33069,0.876864,4,0.957447,0.029542,0.43618,0.001932,0.258674,0.563158,0
38533,38533,0.894208,6,0.787234,0.078209,0.790687,0.005368,0.729415,0.386842,1
4572,4572,0.013406,6,0.255319,0.072175,0.253942,0.003467,0.422915,0.414912,0
26079,26079,0.465643,6,0.319149,0.03933,0.508926,0.002734,0.508286,0.409649,0
21961,21961,0.455688,4,0.531915,0.036538,0.542993,0.002513,0.615225,0.459211,0
24371,24371,0.460953,5,0.744681,0.035517,0.568283,0.002455,0.438633,0.464035,0
32789,32789,0.876643,6,0.106383,0.021917,0.160666,0.000841,0.274987,0.752193,0
29398,29398,0.867263,5,0.468085,0.035757,0.491223,0.002426,0.41999,0.518421,1
9227,9227,0.026901,5,0.234043,0.108502,0.371764,0.003467,0.422915,0.414912,1
24464,24464,0.461042,7,0.680851,0.027861,0.284885,0.001888,0.205334,0.542982,0
35592,35592,0.885359,1,0.510638,0.337336,0.403303,0.002009,0.251424,0.64693,1
28432,28432,0.473961,6,0.340426,0.031764,0.602946,0.002117,0.490937,0.593421,0
13764,13764,0.429627,1,0.765957,0.069593,0.502231,0.003467,0.422915,0.414912,0
24000,24000,0.460643,5,0.0,0.030623,0.488248,0.002073,0.440963,0.590351,0
42032,42032,0.903544,2,0.680851,0.07893,0.490033,0.005305,0.467115,0.538596,1
5605,5605,0.014336,6,0.787234,0.145791,0.66989,0.003467,0.422915,0.414912,1
34392,34392,0.881156,4,0.510638,0.030173,0.532431,0.002042,0.542724,0.537719,0
23459,23459,0.460112,7,0.744681,0.02606,0.494198,0.001714,0.320818,0.591667,0
7056,7056,0.021857,2,0.0,0.075057,0.441089,0.003467,0.422915,0.414912,1
26776,26776,0.469316,6,0.851064,0.03972,0.416096,0.002657,0.366649,0.460526,0
43834,43834,0.911376,5,0.212766,0.051069,0.320143,0.003322,0.348265,0.741667,0
29287,29287,0.867174,3,0.148936,0.027981,0.110533,0.001874,0.129984,0.569298,0
32418,32418,0.876289,5,0.382979,0.031074,0.589557,0.002044,0.746763,0.412281,0
36401,36401,0.889164,4,0.361702,0.029813,0.594466,0.002075,0.664682,0.24386,0
40809,40809,0.876156,5,0.191489,0.054702,0.176733,0.003565,0.288711,0.688596,0
37020,37020,0.889739,3,0.255319,0.049478,0.42532,0.003259,0.443294,0.576316,1
5118,5118,0.013893,3,0.638298,0.041131,0.491818,0.003467,0.422915,0.414912,0
4452,4452,0.013274,3,0.765957,0.10505,0.732966,0.003467,0.422915,0.414912,1
39284,39284,0.897969,1,0.425532,0.10583,0.598036,0.006257,0.380891,0.878509,1
36889,36889,0.889607,7,0.531915,0.091299,0.435436,0.003704,0.375453,0.659649,1
44302,44302,0.911774,7,0.978723,0.050168,0.31687,0.003315,0.367167,0.550877,1
37964,37964,0.893677,1,0.93617,0.058064,0.493454,0.00275,0.340238,0.615789,1
29437,29437,0.867307,6,0.276596,0.033175,0.364177,0.002227,0.396168,0.527632,1
26102,26102,0.465643,6,0.808511,0.049418,0.480512,0.003407,0.399275,0.422807,0
15345,15345,0.434273,6,0.702128,0.044134,0.321333,0.003467,0.422915,0.414912,0
26600,26600,0.469183,3,0.170213,0.030653,0.155311,0.002,0.204039,0.711842,0
38957,38957,0.894606,1,0.617021,0.087216,0.498512,0.004408,0.378301,0.869737,1
